iid,dataset,size,key,elapsed,result,target
1985,ZKW,4,solve_ftapas_30,0.00038909912109375,4881,4881
66,NK,4,solve_ftapas_15,0.0006272792816162109,4371,4371
203,NK,27,solve_ftapas_30,0.10699224472045898,20364,20364
401,ZKC,10,solve_ftapas_70,0.0022897720336914062,8316,8316
126,NK,22,solve_ftapas_30,0.05510091781616211,14344,14359
160,NK,10,solve_ftapas_50,0.0041620731353759766,15810,15810
105,NK,15,solve_ftapas_30,0.013492822647094727,14899,14899
53,NK,27,solve_ftapas_15,0.1803882122039795,31600,31600
263,NK,27,solve_ftapas_70,0.04809975624084473,30017,30017
327,NK,27,solve_ftapas_50,0.04741811752319336,7296,7296
291,ZKC,4,solve_ftapas_15,0.0008039474487304688,3626,3626
221,ZKC,27,solve_ftapas_30,0.10639691352844238,23868,23868
426,NK,20,solve_ftapas_50,0.026256322860717773,8212,8212
288,NK,15,solve_ftapas_30,0.020334959030151367,17499,17499
456,NK,25,solve_ftapas_30,0.08311700820922852,27043,27043
212,ZKC,20,solve_ftapas_15,0.0772850513458252,15867,15867
67,NK,4,solve_ftapas_70,0.000331878662109375,3162,3162
256,NK,15,solve_ftapas_70,0.00574493408203125,18125,18125
209,ZKC,22,solve_ftapas_70,0.024524688720703125,18901,18908
841,ZKW,4,solve_ftapas_15,0.000675201416015625,2740,2740
249,ZKC,25,solve_ftapas_50,0.04284787178039551,19455,19455
150,ZKC,25,solve_ftapas_30,0.09405279159545898,23633,23668
425,ZKC,15,solve_ftapas_30,0.018703222274780273,14811,14853
164,ZKC,4,solve_ftapas_50,0.00037598609924316406,3128,3128
41,NK,4,solve_ftapas_15,0.0007407665252685547,2024,2024
300,ZKC,25,solve_ftapas_70,0.03863883018493652,23762,23803
776,ZKW,4,solve_ftapas_30,0.00040912628173828125,3923,3923
589,ZKW,20,solve_ftapas_15,0.0629570484161377,2839,2839
238,NK,22,solve_ftapas_50,0.03278088569641113,15962,15962
162,ZKC,22,solve_ftapas_30,0.06444382667541504,21454,21478
500,NK,15,solve_ftapas_15,0.03579998016357422,23252,23252
495,NK,15,solve_ftapas_50,0.010109901428222656,19692,19692
152,ZKC,22,solve_ftapas_15,0.11408185958862305,20076,20076
438,ZKC,22,solve_ftapas_15,0.1184377670288086,19712,19714
36,ZKC,4,solve_ftapas_30,0.000537872314453125,4032,4043
115,ZKC,10,solve_ftapas_70,0.0024878978729248047,8906,9014
333,ZKC,10,solve_ftapas_30,0.007098197937011719,7616,7616
374,ZKC,4,solve_ftapas_50,0.0003330707550048828,3580,3580
480,ZKC,20,solve_ftapas_15,0.06935691833496094,16413,16421
420,ZKC,10,solve_ftapas_30,0.004372835159301758,6860,6870
292,NK,22,solve_ftapas_15,0.09405803680419922,22865,22865
1145,ZKW,4,solve_ftapas_70,0.00031685829162597656,4853,5322
313,ZKC,22,solve_ftapas_50,0.040032148361206055,20941,20991
199,ZKC,4,solve_ftapas_70,0.0003228187561035156,3355,3355
458,NK,22,solve_ftapas_50,0.030935049057006836,17933,17933
71,ZKC,15,solve_ftapas_50,0.009891033172607422,12309,12309
1232,ZKW,4,solve_ftapas_30,0.00036716461181640625,3392,3392
330,NK,20,solve_ftapas_15,0.078643798828125,19925,19925
283,NK,20,solve_ftapas_30,0.037627220153808594,19370,19370
292,ZKC,22,solve_ftapas_15,0.10818624496459961,18878,18881
45,ZKC,4,solve_ftapas_70,0.0004899501800537109,3674,3674
463,ZKC,25,solve_ftapas_30,0.06724095344543457,19281,19281
339,NK,22,solve_ftapas_70,0.019863128662109375,19255,19255
68,NK,25,solve_ftapas_50,0.046251773834228516,30952,30952
70,ZKC,20,solve_ftapas_30,0.050257205963134766,19270,19274
256,NK,25,solve_ftapas_70,0.03490781784057617,15425,15425
183,ZKC,15,solve_ftapas_50,0.013047933578491211,15373,15414
1738,ZKW,10,solve_ftapas_70,0.0011737346649169922,9254,9254
391,NK,15,solve_ftapas_50,0.011269807815551758,10116,10116
331,ZKC,27,solve_ftapas_15,0.186370849609375,22016,22016
100,NK,10,solve_ftapas_70,0.005724906921386719,7654,7660
619,ZKW,10,solve_ftapas_50,0.0017580986022949219,7849,7849
168,ZKC,20,solve_ftapas_30,0.0561678409576416,22195,22195
328,ZKC,25,solve_ftapas_15,0.1429438591003418,19027,19034
226,NK,20,solve_ftapas_70,0.015202045440673828,9324,9324
400,NK,27,solve_ftapas_70,0.04083871841430664,25760,25760
416,ZKC,15,solve_ftapas_30,0.019134044647216797,15680,15680
372,NK,15,solve_ftapas_70,0.006974935531616211,10122,10122
153,ZKC,10,solve_ftapas_30,0.0049898624420166016,9917,9935
197,NK,27,solve_ftapas_30,0.10668301582336426,19328,19328
435,ZKC,15,solve_ftapas_30,0.017290115356445312,13593,13622
467,ZKC,15,solve_ftapas_50,0.011078834533691406,12602,12608
388,ZKW,4,solve_ftapas_70,0.0002779960632324219,4911,4911
24,NK,27,solve_ftapas_70,0.049040794372558594,28536,28536
55,ZKC,20,solve_ftapas_15,0.08661603927612305,19299,19300
197,NK,27,solve_ftapas_15,0.2087559700012207,19328,19328
970,ZKW,4,solve_ftapas_50,0.00034689903259277344,4771,5781
25,ZKC,10,solve_ftapas_30,0.005497932434082031,9318,9352
456,ZKW,22,solve_ftapas_50,0.025805234909057617,3270,3270
463,NK,25,solve_ftapas_30,0.08922290802001953,25251,25251
306,NK,10,solve_ftapas_70,0.002638101577758789,14158,14158
356,ZKC,4,solve_ftapas_70,0.0006959438323974609,3906,4228
255,ZKC,15,solve_ftapas_70,0.008331775665283203,14936,14992
310,ZKC,15,solve_ftapas_30,0.016492128372192383,13780,13786
147,NK,4,solve_ftapas_30,0.00043010711669921875,4518,4518
160,ZKC,20,solve_ftapas_70,0.023846864700317383,21371,21400
269,ZKC,20,solve_ftapas_50,0.022800922393798828,15835,15868
458,ZKC,25,solve_ftapas_50,0.051589012145996094,22708,22708
190,ZKC,4,solve_ftapas_70,0.0003421306610107422,3040,3040
1985,ZKW,22,solve_ftapas_30,0.026302814483642578,5948,5948
1469,ZKW,15,solve_ftapas_50,0.011181831359863281,2002,2002
400,NK,25,solve_ftapas_15,0.131087064743042,25592,25592
75,NK,4,solve_ftapas_15,0.0006301403045654297,2904,2904
125,NK,20,solve_ftapas_70,0.013437986373901367,12928,13051
360,NK,27,solve_ftapas_15,0.19567513465881348,31076,31076
1028,ZKW,22,solve_ftapas_15,0.014040708541870117,67536,67536
86,NK,27,solve_ftapas_15,0.16341185569763184,28599,28603
429,NK,4,solve_ftapas_70,0.0003628730773925781,2724,2724
37,ZKC,25,solve_ftapas_15,0.1824629306793213,24325,24325
499,ZKC,20,solve_ftapas_70,0.019587039947509766,18045,18101
483,NK,25,solve_ftapas_50,0.04838299751281738,30871,30871
144,ZKC,27,solve_ftapas_15,0.2239680290222168,27114,27114
377,ZKC,15,solve_ftapas_15,0.02742290496826172,11450,11450
528,ZKW,4,solve_ftapas_50,0.0003190040588378906,10314,10314
20,NK,10,solve_ftapas_30,0.004726886749267578,10479,10479
312,NK,15,solve_ftapas_30,0.015707969665527344,13122,13122
238,ZKC,20,solve_ftapas_50,0.031193017959594727,19186,19256
184,NK,27,solve_ftapas_50,0.06398892402648926,36149,36149
145,NK,25,solve_ftapas_70,0.029323101043701172,25596,25596
356,NK,27,solve_ftapas_15,0.22188019752502441,40520,40520
274,NK,22,solve_ftapas_15,0.08863711357116699,12088,12088
1974,ZKW,4,solve_ftapas_70,0.00032520294189453125,51216,51216
2,NK,25,solve_ftapas_50,0.052922964096069336,12808,12808
103,ZKC,22,solve_ftapas_50,0.038346052169799805,19731,19742
157,ZKC,15,solve_ftapas_30,0.017840862274169922,14918,14928
309,ZKC,25,solve_ftapas_15,0.13672518730163574,19341,19341
890,ZKW,15,solve_ftapas_70,0.0029249191284179688,11384,11384
287,ZKC,4,solve_ftapas_30,0.00044274330139160156,2465,2465
99,NK,25,solve_ftapas_50,0.05727410316467285,20396,20396
303,ZKC,4,solve_ftapas_70,0.00030493736267089844,3235,3235
80,ZKC,25,solve_ftapas_15,0.17253589630126953,23443,23443
312,NK,22,solve_ftapas_70,0.019764184951782227,24508,24508
142,NK,4,solve_ftapas_15,0.0007221698760986328,6234,6234
272,NK,25,solve_ftapas_50,0.050518035888671875,26086,26086
499,ZKC,15,solve_ftapas_30,0.01460409164428711,10832,10832
436,ZKC,27,solve_ftapas_15,0.22058796882629395,24732,24735
373,ZKC,25,solve_ftapas_30,0.08934497833251953,22130,22136
468,ZKC,10,solve_ftapas_50,0.0026040077209472656,6343,6366
425,ZKC,20,solve_ftapas_30,0.048108816146850586,19699,19706
116,NK,10,solve_ftapas_15,0.007044076919555664,9601,9601
894,ZKW,22,solve_ftapas_15,0.08220481872558594,2958,2958
439,ZKC,10,solve_ftapas_15,0.007980108261108398,8429,8429
435,NK,10,solve_ftapas_50,0.003925800323486328,16476,16476
1820,ZKW,4,solve_ftapas_70,0.0002970695495605469,2275,2275
4,NK,22,solve_ftapas_30,0.05665302276611328,28683,28721
273,ZKC,27,solve_ftapas_30,0.11016607284545898,25282,25304
420,NK,25,solve_ftapas_30,0.06740117073059082,20905,20905
197,NK,20,solve_ftapas_50,0.023202180862426758,23841,23841
234,NK,27,solve_ftapas_30,0.09082508087158203,2930,2930
67,ZKC,27,solve_ftapas_70,0.048265933990478516,21164,21216
1657,ZKW,4,solve_ftapas_30,0.0005931854248046875,2751,2751
269,ZKC,27,solve_ftapas_70,0.05193328857421875,25343,25399
71,NK,15,solve_ftapas_30,0.017569780349731445,10735,10735
298,NK,15,solve_ftapas_70,0.008043050765991211,15974,15974
439,ZKC,4,solve_ftapas_15,0.0006401538848876953,4137,4137
79,ZKC,10,solve_ftapas_30,0.005014181137084961,8785,8877
248,ZKC,15,solve_ftapas_70,0.009214162826538086,12926,12943
273,NK,4,solve_ftapas_15,0.0007510185241699219,2307,2307
257,ZKC,20,solve_ftapas_50,0.031028032302856445,17497,17528
463,NK,10,solve_ftapas_50,0.003161191940307617,13244,13244
263,NK,15,solve_ftapas_70,0.008122920989990234,15911,15911
105,NK,15,solve_ftapas_70,0.0066890716552734375,14780,14899
931,ZKW,10,solve_ftapas_30,0.003133058547973633,7331,7331
40,NK,15,solve_ftapas_15,0.04270315170288086,18306,18306
1743,ZKW,4,solve_ftapas_30,0.0005340576171875,4643,4643
110,NK,4,solve_ftapas_70,0.0002951622009277344,1867,1867
343,NK,4,solve_ftapas_30,0.0004119873046875,2560,2560
43,NK,25,solve_ftapas_70,0.038110971450805664,32675,32675
177,ZKC,25,solve_ftapas_30,0.08065199851989746,20370,20377
325,NK,10,solve_ftapas_50,0.0029480457305908203,5058,5058
1577,ZKW,10,solve_ftapas_15,0.00916290283203125,2256,2256
404,NK,25,solve_ftapas_50,0.0477602481842041,24681,24681
52,NK,15,solve_ftapas_30,0.0143890380859375,12958,12958
213,ZKC,25,solve_ftapas_70,0.03934001922607422,23920,23948
399,ZKC,25,solve_ftapas_50,0.05815911293029785,23878,23890
99,ZKC,27,solve_ftapas_70,0.04799294471740723,24579,24600
479,NK,22,solve_ftapas_70,0.02478194236755371,10143,10180
487,ZKC,22,solve_ftapas_50,0.03903794288635254,20813,20829
451,NK,22,solve_ftapas_70,0.02056097984313965,13796,13796
176,NK,15,solve_ftapas_15,0.032032012939453125,15478,15478
1787,ZKW,10,solve_ftapas_70,0.0026998519897460938,1319,1319
185,ZKC,4,solve_ftapas_70,0.0003199577331542969,3728,3728
354,ZKC,25,solve_ftapas_30,0.08220124244689941,22299,22304
429,ZKW,4,solve_ftapas_70,0.00031113624572753906,2724,3019
257,NK,4,solve_ftapas_30,0.0004649162292480469,2857,2857
424,NK,10,solve_ftapas_50,0.0026750564575195312,4862,4862
381,NK,27,solve_ftapas_15,0.16838788986206055,9361,9361
362,ZKC,27,solve_ftapas_70,0.05010199546813965,25672,25745
347,NK,10,solve_ftapas_15,0.008275985717773438,6463,6463
404,ZKC,22,solve_ftapas_50,0.03487110137939453,20552,20552
359,ZKC,15,solve_ftapas_50,0.010299205780029297,12348,12348
16,ZKC,15,solve_ftapas_15,0.03607988357543945,14875,14890
909,ZKW,22,solve_ftapas_50,0.021934986114501953,2953,2953
492,ZKC,10,solve_ftapas_70,0.003022909164428711,8050,8077
1712,ZKW,4,solve_ftapas_50,0.00032782554626464844,4455,4670
216,ZKC,22,solve_ftapas_15,0.10973596572875977,19455,19455
477,NK,4,solve_ftapas_15,0.0005741119384765625,0,0
400,ZKC,25,solve_ftapas_15,0.18576812744140625,23289,23289
39,NK,20,solve_ftapas_15,0.06976103782653809,13696,13696
273,ZKC,22,solve_ftapas_50,0.03604292869567871,16521,16524
1028,ZKW,4,solve_ftapas_70,0.0002810955047607422,9576,9576
190,ZKC,15,solve_ftapas_50,0.011036157608032227,12813,12813
435,NK,4,solve_ftapas_15,0.0005619525909423828,2614,2614
351,ZKC,22,solve_ftapas_15,0.1100459098815918,20983,20986
106,ZKC,20,solve_ftapas_70,0.021414995193481445,18341,18372
405,ZKC,4,solve_ftapas_70,0.0003590583801269531,3504,3767
393,ZKC,15,solve_ftapas_50,0.01073002815246582,13079,13151
118,ZKC,22,solve_ftapas_50,0.03982090950012207,21472,21477
451,NK,10,solve_ftapas_50,0.0032949447631835938,5619,5619
33,NK,15,solve_ftapas_15,0.031157970428466797,0,0
887,ZKW,4,solve_ftapas_30,0.0004220008850097656,2372,2372
212,ZKC,20,solve_ftapas_70,0.020338058471679688,15745,15867
20,ZKC,22,solve_ftapas_70,0.023569822311401367,17439,17490
1750,ZKW,4,solve_ftapas_70,0.0003199577331542969,2010,2192
277,NK,15,solve_ftapas_30,0.014204978942871094,15858,15858
288,ZKC,4,solve_ftapas_50,0.00034880638122558594,2948,2948
371,ZKC,22,solve_ftapas_50,0.0333249568939209,16665,16665
220,NK,22,solve_ftapas_70,0.026254892349243164,17998,17998
275,NK,4,solve_ftapas_30,0.00040912628173828125,3216,3216
1587,ZKW,20,solve_ftapas_15,0.07063484191894531,1745,1745
45,ZKC,20,solve_ftapas_15,0.08306479454040527,17642,17643
160,NK,22,solve_ftapas_70,0.02536296844482422,20427,20427
230,ZKC,25,solve_ftapas_70,0.038033246994018555,22563,22650
286,NK,27,solve_ftapas_30,0.0997321605682373,16773,16773
63,NK,27,solve_ftapas_30,0.0924539566040039,32401,32401
371,ZKC,27,solve_ftapas_50,0.07750511169433594,25544,25569
13,ZKC,20,solve_ftapas_50,0.0296781063079834,19908,19951
247,ZKC,27,solve_ftapas_50,0.06613802909851074,22894,22897
96,NK,20,solve_ftapas_70,0.0192720890045166,18731,18731
259,NK,4,solve_ftapas_30,0.00047016143798828125,3231,3231
727,ZKW,15,solve_ftapas_15,0.027488231658935547,2886,2886
1687,ZKW,10,solve_ftapas_15,0.00418400764465332,6076,6076
1827,ZKW,4,solve_ftapas_50,0.0003337860107421875,2395,2395
234,ZKC,27,solve_ftapas_30,0.11584091186523438,25420,25433
1048,ZKW,4,solve_ftapas_30,0.0004341602325439453,3605,3605
407,ZKC,15,solve_ftapas_70,0.008910894393920898,14186,14220
488,NK,22,solve_ftapas_30,0.04743599891662598,23898,23898
394,ZKC,27,solve_ftapas_70,0.05226016044616699,23947,23983
284,ZKC,20,solve_ftapas_15,0.07050824165344238,15433,15433
171,NK,4,solve_ftapas_30,0.00045299530029296875,2439,2439
172,NK,22,solve_ftapas_15,0.11538910865783691,18684,18684
266,ZKC,15,solve_ftapas_30,0.01659393310546875,13026,13026
336,NK,25,solve_ftapas_15,0.1252448558807373,21073,21073
20,NK,22,solve_ftapas_50,0.024627208709716797,1936,1936
285,ZKC,27,solve_ftapas_50,0.05305290222167969,20140,20157
8,ZKC,20,solve_ftapas_15,0.08587026596069336,19233,19246
43,NK,27,solve_ftapas_15,0.17546892166137695,28344,28344
421,ZKC,10,solve_ftapas_50,0.004213094711303711,7314,7368
403,ZKC,10,solve_ftapas_30,0.00489497184753418,7238,7238
429,NK,15,solve_ftapas_50,0.010883092880249023,10393,10393
59,NK,10,solve_ftapas_70,0.002660036087036133,10774,10774
1381,ZKW,22,solve_ftapas_30,0.040097713470458984,3964,3964
454,NK,27,solve_ftapas_30,0.10391998291015625,9848,9848
425,ZKC,10,solve_ftapas_30,0.004572868347167969,7959,7959
399,NK,4,solve_ftapas_30,0.0006031990051269531,3785,3785
388,ZKC,22,solve_ftapas_15,0.1222681999206543,20705,20731
381,ZKC,10,solve_ftapas_15,0.010841131210327148,9161,9161
356,NK,4,solve_ftapas_30,0.0004420280456542969,4826,4826
619,ZKW,10,solve_ftapas_30,0.002775907516479492,7849,7849
278,NK,25,solve_ftapas_15,0.1754298210144043,21361,21361
159,NK,4,solve_ftapas_50,0.00031304359436035156,2444,2444
383,NK,27,solve_ftapas_70,0.05128312110900879,35012,35012
355,ZKC,20,solve_ftapas_15,0.08729696273803711,16863,16867
87,ZKC,10,solve_ftapas_15,0.011445045471191406,9278,9282
2,NK,15,solve_ftapas_70,0.011160135269165039,16649,16649
447,NK,22,solve_ftapas_70,0.02521204948425293,17055,17055
123,ZKC,10,solve_ftapas_15,0.010575056076049805,9299,9322
368,ZKC,25,solve_ftapas_30,0.09991908073425293,23674,23694
62,NK,22,solve_ftapas_30,0.06520700454711914,19488,19488
186,ZKC,27,solve_ftapas_70,0.04918408393859863,21249,21267
193,NK,22,solve_ftapas_30,0.04822206497192383,6580,6580
1756,ZKW,4,solve_ftapas_30,0.0004487037658691406,3950,3950
360,NK,20,solve_ftapas_70,0.014788150787353516,22082,22181
84,ZKW,4,solve_ftapas_50,0.00034880638122558594,2439,2439
407,ZKC,20,solve_ftapas_15,0.10995721817016602,18671,18671
277,NK,25,solve_ftapas_50,0.05693697929382324,26888,26899
366,NK,22,solve_ftapas_15,0.1059870719909668,21993,21993
395,ZKC,25,solve_ftapas_30,0.09386372566223145,21876,21883
474,NK,27,solve_ftapas_70,0.049658775329589844,28479,28479
227,NK,22,solve_ftapas_70,0.024524927139282227,26592,26666
95,ZKC,4,solve_ftapas_30,0.00043010711669921875,3263,3263
1459,ZKW,22,solve_ftapas_15,0.05123615264892578,4634,4634
458,NK,27,solve_ftapas_70,0.035428762435913086,23862,23862
262,NK,25,solve_ftapas_15,0.16842317581176758,14463,14463
488,NK,15,solve_ftapas_70,0.0076029300689697266,12194,12194
387,NK,4,solve_ftapas_15,0.0006780624389648438,2385,2385
108,ZKC,27,solve_ftapas_15,0.18306922912597656,20401,20401
1989,ZKW,15,solve_ftapas_70,0.004442930221557617,7422,7448
301,NK,25,solve_ftapas_70,0.030701637268066406,7858,7858
283,NK,25,solve_ftapas_30,0.08174896240234375,17001,17001
461,NK,15,solve_ftapas_15,0.0320429801940918,9622,9622
470,NK,15,solve_ftapas_30,0.01367497444152832,11482,11482
185,NK,20,solve_ftapas_15,0.07711100578308105,18496,18496
159,NK,20,solve_ftapas_30,0.03925728797912598,26737,26737
801,ZKW,4,solve_ftapas_15,0.0006589889526367188,2683,2683
84,NK,27,solve_ftapas_30,0.089385986328125,1200,1200
426,ZKC,25,solve_ftapas_15,0.1689448356628418,24063,24064
356,NK,10,solve_ftapas_70,0.0022389888763427734,7102,7102
273,NK,4,solve_ftapas_70,0.0004999637603759766,2307,2307
495,NK,27,solve_ftapas_50,0.06014204025268555,29885,29885
430,NK,27,solve_ftapas_50,0.06142020225524902,27343,27377
78,NK,10,solve_ftapas_50,0.0030431747436523438,10412,10412
388,ZKC,10,solve_ftapas_70,0.0026650428771972656,9631,9631
196,NK,27,solve_ftapas_30,0.10385513305664062,34880,34880
267,ZKC,20,solve_ftapas_70,0.020950794219970703,20206,20259
908,ZKW,20,solve_ftapas_30,0.01750922203063965,7337,7337
64,NK,22,solve_ftapas_50,0.032280921936035156,24617,24617
185,NK,15,solve_ftapas_15,0.028961896896362305,9293,9293
85,NK,27,solve_ftapas_30,0.1022348403930664,32164,32171
71,ZKC,27,solve_ftapas_15,0.21000909805297852,24071,24071
287,ZKC,25,solve_ftapas_15,0.16802310943603516,22053,22057
1980,ZKW,4,solve_ftapas_15,0.0004031658172607422,11720,11720
366,ZKC,4,solve_ftapas_15,0.0007266998291015625,3158,3172
149,ZKC,20,solve_ftapas_30,0.05045509338378906,21063,21110
471,ZKW,4,solve_ftapas_50,0.0003063678741455078,1407,1407
303,NK,15,solve_ftapas_30,0.019826889038085938,0,0
1591,ZKW,15,solve_ftapas_70,0.004585981369018555,4092,4151
19,NK,20,solve_ftapas_15,0.0838618278503418,24440,24440
79,ZKC,4,solve_ftapas_30,0.000492095947265625,2219,2219
363,ZKC,22,solve_ftapas_30,0.07071995735168457,20803,20810
56,ZKC,4,solve_ftapas_15,0.0007319450378417969,3901,3901
453,ZKC,15,solve_ftapas_70,0.008547067642211914,13424,13452
1679,ZKW,10,solve_ftapas_70,0.0029120445251464844,7221,7416
34,NK,10,solve_ftapas_15,0.007995843887329102,8835,8835
496,ZKC,22,solve_ftapas_30,0.05510878562927246,17226,17237
411,NK,22,solve_ftapas_30,0.06404995918273926,21982,21982
316,NK,10,solve_ftapas_15,0.006803989410400391,13835,13835
476,NK,4,solve_ftapas_15,0.0002148151397705078,237,237
365,ZKC,27,solve_ftapas_30,0.10094809532165527,21502,21502
435,NK,25,solve_ftapas_70,0.03956198692321777,22040,22040
20,NK,20,solve_ftapas_15,0.07893180847167969,24417,24417
233,ZKC,20,solve_ftapas_30,0.07269906997680664,16398,16398
298,ZKC,25,solve_ftapas_15,0.21549296379089355,20711,20711
455,ZKC,15,solve_ftapas_70,0.02059316635131836,14608,14637
406,NK,25,solve_ftapas_15,0.2018129825592041,31176,31176
80,ZKC,20,solve_ftapas_30,0.09387588500976562,18280,18280
1864,ZKW,4,solve_ftapas_15,0.0030846595764160156,4864,4864
197,ZKC,25,solve_ftapas_70,0.0340728759765625,19563,19587
398,NK,27,solve_ftapas_30,0.1491999626159668,24193,24193
242,ZKC,4,solve_ftapas_15,0.0007951259613037109,3150,3150
400,ZKW,4,solve_ftapas_15,0.0006358623504638672,3961,3961
195,NK,15,solve_ftapas_50,0.011787176132202148,15401,15401
80,NK,27,solve_ftapas_30,0.13498497009277344,29451,29451
258,ZKC,10,solve_ftapas_70,0.0030999183654785156,8573,8672
261,NK,15,solve_ftapas_70,0.013379812240600586,20102,20102
72,ZKC,27,solve_ftapas_15,0.23721599578857422,21419,21425
123,ZKW,15,solve_ftapas_70,0.008249044418334961,3567,3567
426,NK,4,solve_ftapas_50,0.0009381771087646484,2381,2381
77,NK,25,solve_ftapas_15,0.20322084426879883,20033,20033
305,NK,4,solve_ftapas_70,0.00037980079650878906,4215,4215
440,NK,27,solve_ftapas_70,0.06560206413269043,29727,29727
1893,ZKW,4,solve_ftapas_50,0.0005311965942382812,5825,5825
172,ZKC,10,solve_ftapas_15,0.008752107620239258,8876,8876
1339,ZKW,4,solve_ftapas_50,0.0004208087921142578,3009,3009
486,ZKC,15,solve_ftapas_70,0.014816999435424805,11369,11453
858,ZKW,15,solve_ftapas_50,0.004739999771118164,4891,4891
79,ZKC,4,solve_ftapas_15,0.0009150505065917969,2219,2219
305,ZKC,10,solve_ftapas_50,0.011104106903076172,11959,11972
94,ZKC,20,solve_ftapas_30,0.053777217864990234,17098,17105
196,ZKW,10,solve_ftapas_70,0.0032291412353515625,5333,5333
422,ZKC,15,solve_ftapas_30,0.023339033126831055,11925,11927
434,ZKC,25,solve_ftapas_50,0.06850385665893555,20515,20557
283,NK,4,solve_ftapas_50,0.00041604042053222656,4845,4845
455,ZKC,27,solve_ftapas_70,0.05722498893737793,24230,24230
346,ZKC,20,solve_ftapas_70,0.018963336944580078,17737,17737
248,ZKC,15,solve_ftapas_30,0.017564058303833008,12919,12943
219,ZKC,20,solve_ftapas_70,0.021522045135498047,17696,17758
184,ZKC,15,solve_ftapas_15,0.029721975326538086,12744,12744
