dataset,size,key,elapsed,delta,target_cost
NK,4,solve_ftapas_50,0.0003426074981689453,0.0,4254
ZKC,27,branch_bound,117.62327146530151,0.0,23034
NK,15,greedy_simple,7.128715515136719e-05,162.0,2015
NK,25,solve_ftapas_15,0.10641741752624512,0.0,25286
NK,15,greedy_simple,4.696846008300781e-05,0.0,12367
ZKC,10,greedy_simple,4.2438507080078125e-05,0.0,7922
NK,4,dynamic_weight,0.014672517776489258,0.0,1664
ZKC,25,branch_bound,35.598122119903564,0.0,23485
NK,4,solve_ftapas_30,0.0004239082336425781,0.0,5518
ZKC,25,solve_ftapas_70,0.021870851516723633,71.0,26485
ZKC,22,solve_ftapas_30,0.02202582359313965,0.0,17546
ZKW,4,branch_bound,0.0001735687255859375,0.0,1910
NK,15,branch_bound,0.006850481033325195,0.0,13083
NK,15,greedy_redux,5.745887756347656e-05,0.0,21144
NK,10,solve_ftapas_30,0.002262115478515625,0.0,7280
NK,27,greedy_redux,7.891654968261719e-05,275.0,29451
ZKW,4,solve_ftapas_30,0.0003516674041748047,0.0,5601
ZKC,15,dynamic_weight,0.24516773223876953,0.0,11178
ZKC,4,dynamic_cost,0.0001475811004638672,0.0,3901
NK,15,greedy_redux,5.984306335449219e-05,751.0,15565
ZKW,4,solve_ftapas_50,0.00029087066650390625,0.0,4468
NK,27,branch_bound,0.00098419189453125,0.0,28117
NK,20,solve_ftapas_30,0.018381118774414062,0.0,19650
ZKC,27,solve_ftapas_30,0.06425261497497559,32.0,25325
ZKC,10,solve_ftapas_15,0.006181001663208008,0.0,8166
NK,22,dynamic_cost,0.03197503089904785,0.0,19971
NK,20,solve_ftapas_30,0.0137481689453125,0.0,18341
NK,20,solve_ftapas_70,0.007426261901855469,0.0,10068
ZKW,4,greedy_redux,0.00010275840759277344,0.0,6617
NK,27,dynamic_weight,2.0275726318359375,0.0,30946
NK,4,solve_ftapas_50,0.0004131793975830078,0.0,3714
NK,27,solve_ftapas_30,0.09112334251403809,0.0,33307
ZKW,4,solve_ftapas_50,0.00037169456481933594,0.0,3670
ZKW,10,greedy_simple,3.4332275390625e-05,543.0,4734
ZKC,4,greedy_simple,1.9550323486328125e-05,0.0,2079
ZKC,27,greedy_redux,7.05718994140625e-05,18.0,24152
NK,10,solve_ftapas_70,0.0019981861114501953,0.0,13030
NK,25,dynamic_cost,0.10668468475341797,0.0,34112
NK,4,greedy_redux,4.124641418457031e-05,0.0,2861
ZKC,25,branch_bound,37.0805447101593,0.0,23702
ZKW,4,branch_bound,0.0001304149627685547,0.0,5639
NK,22,solve_ftapas_15,0.03228616714477539,0.0,19165
ZKW,22,solve_ftapas_70,0.0042455196380615234,0.0,6749
ZKC,10,greedy_redux,5.2928924560546875e-05,0.0,6890
ZKC,20,solve_ftapas_30,0.022917747497558594,0.0,18796
ZKC,4,solve_ftapas_70,0.00026702880859375,0.0,2276
NK,4,greedy_redux,2.8371810913085938e-05,228.0,3624
ZKC,20,solve_ftapas_30,0.01527094841003418,2.0,15384
ZKC,27,solve_ftapas_70,0.019234180450439453,56.0,21039
NK,27,dynamic_cost,0.4113302230834961,0.0,32922
ZKC,10,dynamic_weight,0.10690832138061523,0.0,8712
ZKC,22,branch_bound,6.049706697463989,0.0,19074
NK,25,greedy_redux,6.842613220214844e-05,0.0,17956
NK,22,greedy_redux,6.079673767089844e-05,0.0,20599
NK,25,dynamic_cost,0.00017762184143066406,0.0,2557
NK,10,branch_bound,0.0009329319000244141,0.0,7720
ZKC,27,branch_bound,126.56447076797485,0.0,25979
NK,25,dynamic_cost,0.02594447135925293,0.0,20247
ZKC,22,solve_ftapas_30,0.021754026412963867,0.0,17946
ZKC,4,dynamic_weight,0.0212554931640625,0.0,4716
ZKC,27,solve_ftapas_70,0.023687362670898438,21.0,28025
ZKC,15,solve_ftapas_70,0.0036826133728027344,30.0,11313
NK,27,solve_ftapas_70,0.018667936325073242,0.0,29885
ZKC,15,solve_ftapas_15,0.01122736930847168,15.0,11164
NK,15,dynamic_cost,0.008116483688354492,0.0,14326
ZKC,15,dynamic_cost,0.0069732666015625,0.0,12517
NK,22,solve_ftapas_15,0.04018211364746094,0.0,25677
ZKW,4,solve_ftapas_30,0.0002770423889160156,0.0,8180
ZKC,22,dynamic_cost,0.0244140625,0.0,20039
NK,27,solve_ftapas_70,0.01475381851196289,36.0,19004
NK,27,greedy_simple,6.413459777832031e-05,0.0,28202
ZKC,22,dynamic_weight,0.8357222080230713,0.0,22333
NK,22,solve_ftapas_15,0.041344642639160156,0.0,25800
NK,10,dynamic_weight,0.08415532112121582,0.0,7428
ZKC,10,solve_ftapas_30,0.0022046566009521484,21.0,8373
ZKC,27,branch_bound,149.18600511550903,0.0,24806
NK,25,greedy_redux,8.749961853027344e-05,454.0,30449
ZKC,22,solve_ftapas_15,0.04835247993469238,0.0,20448
ZKC,22,solve_ftapas_15,0.0487666130065918,0.0,18117
ZKC,22,greedy_simple,3.2901763916015625e-05,1779.0,17994
ZKW,4,solve_ftapas_70,0.00017690658569335938,153.0,1817
ZKC,22,dynamic_cost,0.023035764694213867,0.0,18016
ZKC,10,solve_ftapas_30,0.002235889434814453,13.0,8884
ZKC,27,solve_ftapas_15,0.19076061248779297,0.0,25764
ZKC,25,branch_bound,26.61060118675232,0.0,22136
NK,22,greedy_redux,7.843971252441406e-05,0.0,22612
NK,20,solve_ftapas_50,0.0231626033782959,0.0,16897
ZKC,22,dynamic_weight,0.733238697052002,0.0,18780
ZKW,20,solve_ftapas_15,0.03222799301147461,0.0,3661
ZKC,15,greedy_simple,4.792213439941406e-05,401.0,15414
NK,4,branch_bound,0.00010323524475097656,0.0,701
NK,22,branch_bound,0.0055158138275146484,0.0,5174
NK,15,branch_bound,0.0011341571807861328,0.0,17475
ZKC,22,solve_ftapas_50,0.015145063400268555,21.0,20954
ZKW,4,branch_bound,0.0001285076141357422,0.0,1870
ZKC,25,dynamic_weight,0.9460315704345703,0.0,21153
NK,15,solve_ftapas_30,0.011461973190307617,0.0,15246
NK,25,dynamic_cost,0.04260110855102539,0.0,24416
NK,22,solve_ftapas_15,0.04101395606994629,3.0,17933
ZKC,25,greedy_redux,4.649162292480469e-05,1045.0,23408
ZKW,15,solve_ftapas_15,0.007314205169677734,0.0,5055
NK,27,branch_bound,0.001165628433227539,0.0,2930
NK,10,solve_ftapas_50,0.001491546630859375,0.0,10493
ZKW,4,greedy_simple,2.193450927734375e-05,1015.0,2437
ZKW,15,greedy_simple,3.314018249511719e-05,368.0,9612
NK,25,branch_bound,0.3449432849884033,0.0,14926
ZKC,20,solve_ftapas_70,0.008026123046875,33.0,17607
NK,20,solve_ftapas_50,0.011307001113891602,0.0,26395
NK,25,dynamic_cost,0.013900518417358398,0.0,18778
NK,22,solve_ftapas_15,0.04032778739929199,0.0,11694
NK,10,solve_ftapas_15,0.00773167610168457,0.0,7379
ZKC,10,greedy_redux,4.6253204345703125e-05,197.0,8099
NK,22,dynamic_weight,1.2570509910583496,0.0,17940
ZKC,22,solve_ftapas_70,0.021025896072387695,46.0,18723
ZKW,4,dynamic_cost,3.8623809814453125e-05,0.0,3057
ZKC,10,branch_bound,0.0027964115142822266,0.0,8253
ZKW,4,solve_ftapas_30,0.0003845691680908203,0.0,2971
ZKW,15,greedy_redux,8.702278137207031e-05,0.0,5460
NK,25,greedy_redux,6.866455078125e-05,141.0,24408
ZKW,22,dynamic_cost,0.00043272972106933594,0.0,8725
NK,4,branch_bound,8.678436279296875e-05,0.0,4072
NK,22,greedy_redux,6.103515625e-05,0.0,17940
NK,20,solve_ftapas_30,0.032720088958740234,37.0,25798
NK,20,dynamic_weight,0.9452705383300781,0.0,27575
ZKC,10,solve_ftapas_70,0.0018208026885986328,0.0,7591
ZKW,4,dynamic_cost,3.719329833984375e-05,0.0,4224
NK,15,solve_ftapas_15,0.011340618133544922,0.0,12304
ZKC,15,solve_ftapas_50,0.009643077850341797,7.0,12326
ZKW,27,solve_ftapas_15,0.06781196594238281,0.0,3414
ZKC,20,greedy_simple,3.0994415283203125e-05,871.0,20864
ZKC,15,solve_ftapas_70,0.003684520721435547,116.0,13650
ZKW,4,greedy_redux,3.886222839355469e-05,0.0,9918
NK,22,solve_ftapas_70,0.008559703826904297,59.0,13678
NK,27,solve_ftapas_30,0.08977842330932617,0.0,27497
NK,20,solve_ftapas_30,0.014893293380737305,0.0,20666
NK,27,solve_ftapas_15,0.1002187728881836,0.0,35648
ZKC,27,dynamic_cost,0.07290816307067871,0.0,25602
NK,25,dynamic_weight,0.7236809730529785,0.0,15006
NK,15,solve_ftapas_30,0.005728483200073242,0.0,9971
ZKC,22,dynamic_cost,0.04483151435852051,0.0,20055
ZKW,4,dynamic_cost,4.2438507080078125e-05,0.0,10782
ZKW,15,branch_bound,0.0003337860107421875,0.0,5460
ZKC,20,solve_ftapas_50,0.013082742691040039,0.0,13595
ZKW,4,greedy_simple,1.9073486328125e-05,4878.0,7281
NK,25,solve_ftapas_15,0.0550384521484375,0.0,21791
ZKC,15,solve_ftapas_15,0.017012596130371094,0.0,13158
ZKC,4,greedy_simple,3.0517578125e-05,0.0,2493
NK,27,branch_bound,0.06276106834411621,0.0,8322
ZKC,4,branch_bound,9.489059448242188e-05,0.0,3028
ZKW,10,solve_ftapas_30,0.0010571479797363281,0.0,7913
ZKW,15,greedy_simple,2.3365020751953125e-05,2751.0,7534
NK,4,solve_ftapas_15,0.000396728515625,0.0,1641
NK,25,greedy_redux,5.9604644775390625e-05,0.0,28592
ZKC,4,branch_bound,7.677078247070312e-05,0.0,2986
ZKW,4,dynamic_weight,0.025548696517944336,0.0,5367
ZKC,10,solve_ftapas_50,0.0013282299041748047,0.0,8919
NK,25,solve_ftapas_30,0.03229498863220215,0.0,29795
NK,27,greedy_redux,4.4345855712890625e-05,0.0,18250
ZKW,4,dynamic_weight,0.027143478393554688,0.0,5618
ZKW,4,greedy_redux,3.0040740966796875e-05,0.0,4919
ZKW,4,solve_ftapas_15,0.0004096031188964844,0.0,3717
NK,25,dynamic_weight,1.4698760509490967,0.0,21791
NK,20,greedy_redux,7.081031799316406e-05,0.0,23656
NK,22,dynamic_cost,0.011030435562133789,0.0,12116
NK,22,greedy_simple,5.1975250244140625e-05,0.0,20983
ZKC,4,solve_ftapas_50,0.00042438507080078125,11.0,4043
ZKC,22,solve_ftapas_50,0.032427072525024414,8.0,20896
NK,20,solve_ftapas_50,0.021030902862548828,0.0,26737
ZKC,22,branch_bound,1.9779634475708008,0.0,19597
ZKW,4,branch_bound,0.00015926361083984375,0.0,6255
NK,27,solve_ftapas_30,0.04063558578491211,0.0,26505
NK,25,greedy_simple,5.269050598144531e-05,0.0,7974
NK,27,solve_ftapas_70,0.021390199661254883,50.0,31790
NK,10,solve_ftapas_15,0.002961397171020508,0.0,7940
ZKC,4,dynamic_cost,4.8160552978515625e-05,0.0,3781
ZKC,15,branch_bound,0.04022693634033203,0.0,16321
NK,15,greedy_redux,5.3882598876953125e-05,0.0,16267
ZKC,27,greedy_simple,5.5789947509765625e-05,466.0,23420
ZKC,15,solve_ftapas_50,0.005034446716308594,0.0,13398
ZKC,4,greedy_simple,1.621246337890625e-05,0.0,3982
ZKC,10,solve_ftapas_15,0.0037860870361328125,0.0,7907
ZKW,4,branch_bound,6.461143493652344e-05,0.0,2751
ZKW,4,greedy_simple,1.5497207641601562e-05,3634.0,7767
NK,10,dynamic_weight,0.18646001815795898,0.0,10068
NK,27,solve_ftapas_50,0.02646493911743164,0.0,12041
ZKC,10,solve_ftapas_15,0.004576683044433594,0.0,10624
NK,25,solve_ftapas_50,0.021297931671142578,0.0,11467
ZKC,20,greedy_redux,6.532669067382812e-05,160.0,16436
ZKW,20,solve_ftapas_50,0.006128787994384766,0.0,4134
ZKC,15,solve_ftapas_70,0.0031175613403320312,76.0,11595
ZKC,22,solve_ftapas_15,0.08974719047546387,0.0,18736
NK,25,solve_ftapas_30,0.07040047645568848,0.0,29106
ZKW,4,solve_ftapas_15,0.0005011558532714844,0.0,4613
NK,4,solve_ftapas_15,0.0005080699920654297,0.0,3575
NK,10,dynamic_weight,0.11481285095214844,0.0,8063
ZKW,10,dynamic_cost,8.130073547363281e-05,0.0,4691
NK,22,dynamic_cost,0.01720118522644043,0.0,16641
ZKW,25,solve_ftapas_70,0.0048601627349853516,0.0,9993
ZKC,15,solve_ftapas_50,0.004937887191772461,2.0,13496
ZKW,4,dynamic_cost,2.193450927734375e-05,0.0,6441
NK,4,solve_ftapas_50,0.00032806396484375,0.0,2164
ZKW,10,branch_bound,0.0006947517395019531,0.0,7287
NK,25,solve_ftapas_30,0.040498971939086914,0.0,33280
ZKC,20,dynamic_cost,0.018894433975219727,0.0,15783
NK,4,solve_ftapas_30,0.00048279762268066406,0.0,1535
ZKC,25,solve_ftapas_15,0.07639431953430176,0.0,21492
ZKC,10,solve_ftapas_50,0.0015408992767333984,0.0,8341
ZKW,4,dynamic_cost,5.53131103515625e-05,0.0,8352
NK,25,dynamic_weight,1.698988914489746,0.0,14688
ZKC,25,greedy_simple,6.198883056640625e-05,351.0,25794
ZKW,4,solve_ftapas_15,0.0005333423614501953,0.0,3019
NK,15,solve_ftapas_70,0.0042116641998291016,0.0,2000
ZKC,10,solve_ftapas_50,0.0029973983764648438,35.0,9402
ZKW,4,dynamic_weight,0.01729607582092285,0.0,2457
ZKW,10,solve_ftapas_30,0.001798868179321289,0.0,6350
NK,25,solve_ftapas_50,0.04711723327636719,0.0,21361
NK,22,solve_ftapas_50,0.021690845489501953,95.0,22496
ZKC,22,solve_ftapas_15,0.05411648750305176,0.0,20396
ZKC,27,greedy_redux,4.839897155761719e-05,0.0,26028
ZKC,22,greedy_simple,4.363059997558594e-05,1604.0,20322
ZKW,4,dynamic_weight,0.06648135185241699,0.0,5816
NK,4,solve_ftapas_50,0.000385284423828125,0.0,2717
ZKW,4,solve_ftapas_30,0.00034427642822265625,0.0,1207
ZKC,15,solve_ftapas_30,0.016364336013793945,50.0,14904
ZKW,15,branch_bound,0.003376483917236328,0.0,4250
ZKC,10,solve_ftapas_30,0.004857778549194336,0.0,10593
NK,20,greedy_redux,6.341934204101562e-05,197.0,16978
ZKC,10,dynamic_weight,0.13277959823608398,0.0,9567
NK,25,greedy_redux,7.700920104980469e-05,0.0,34936
NK,4,greedy_simple,2.2172927856445312e-05,0.0,4628
ZKC,22,dynamic_cost,0.04679512977600098,0.0,21775
NK,27,greedy_simple,5.364418029785156e-05,434.0,3687
ZKC,20,solve_ftapas_50,0.024231433868408203,0.0,19730
NK,22,dynamic_cost,0.016489267349243164,0.0,16816
ZKC,10,solve_ftapas_30,0.005007743835449219,0.0,10647
ZKW,4,dynamic_cost,4.291534423828125e-05,0.0,2372
NK,20,dynamic_cost,0.01770806312561035,0.0,17230
ZKC,22,greedy_redux,7.319450378417969e-05,628.0,20260
NK,15,solve_ftapas_15,0.023239612579345703,0.0,13221
ZKC,22,solve_ftapas_30,0.04770302772521973,13.0,20030
ZKC,25,branch_bound,28.656394243240356,0.0,21487
ZKC,22,branch_bound,2.2739932537078857,0.0,21337
ZKC,15,greedy_simple,3.0040740966796875e-05,499.0,11927
NK,10,solve_ftapas_70,0.0010585784912109375,0.0,5719
NK,15,solve_ftapas_50,0.0045545101165771484,0.0,13310
ZKC,25,greedy_redux,3.9577484130859375e-05,870.0,22000
NK,27,solve_ftapas_30,0.05032753944396973,0.0,25569
ZKC,25,branch_bound,17.236656188964844,0.0,23189
ZKC,4,solve_ftapas_50,0.0003497600555419922,162.0,2583
NK,25,dynamic_cost,0.0397799015045166,0.0,27139
NK,25,greedy_simple,5.269050598144531e-05,486.0,10446
ZKC,4,dynamic_weight,0.02147960662841797,0.0,4569
ZKW,15,branch_bound,0.0006229877471923828,0.0,2453
ZKC,27,dynamic_cost,0.042925119400024414,0.0,21291
ZKW,4,dynamic_weight,0.0616607666015625,0.0,9106
ZKC,25,branch_bound,22.385139226913452,0.0,24950
ZKC,4,dynamic_cost,5.698204040527344e-05,0.0,4124
ZKC,4,solve_ftapas_15,0.0006504058837890625,0.0,3768
NK,20,greedy_simple,5.030632019042969e-05,0.0,18341
ZKC,20,branch_bound,1.3280904293060303,0.0,18796
NK,4,branch_bound,7.653236389160156e-05,0.0,3811
NK,15,solve_ftapas_70,0.0034551620483398438,0.0,6014
ZKW,4,branch_bound,5.698204040527344e-05,0.0,3904
NK,25,solve_ftapas_15,0.06587505340576172,0.0,29795
NK,10,solve_ftapas_15,0.0038526058197021484,0.0,3558
ZKC,4,solve_ftapas_50,0.0002124309539794922,95.0,1899
ZKW,4,solve_ftapas_50,0.00018095970153808594,0.0,5474
ZKC,25,dynamic_cost,0.3527195453643799,0.0,19880
NK,15,dynamic_cost,0.007596731185913086,0.0,15911
ZKW,15,solve_ftapas_50,0.00407099723815918,0.0,2498
NK,15,solve_ftapas_15,0.015061378479003906,14.0,21144
ZKW,4,solve_ftapas_50,0.00016069412231445312,0.0,4201
ZKC,4,branch_bound,7.772445678710938e-05,0.0,3427
ZKC,15,solve_ftapas_30,0.006691932678222656,0.0,12536
ZKC,4,dynamic_cost,3.0994415283203125e-05,0.0,2950
NK,10,greedy_simple,3.2901763916015625e-05,0.0,10222
ZKC,10,solve_ftapas_30,0.002065420150756836,0.0,8026
NK,25,greedy_simple,2.5033950805664062e-05,167.0,3868
NK,10,solve_ftapas_30,0.0018544197082519531,0.0,10006
NK,27,solve_ftapas_30,0.044632673263549805,0.0,29683
ZKW,4,greedy_simple,1.6450881958007812e-05,669.0,2149
ZKC,25,dynamic_weight,1.4735839366912842,0.0,23066
NK,4,greedy_simple,3.1948089599609375e-05,0.0,2882
ZKW,15,dynamic_cost,4.4345855712890625e-05,0.0,2354
ZKC,10,dynamic_weight,0.1716761589050293,0.0,8509
ZKW,15,branch_bound,0.0011296272277832031,0.0,6520
ZKC,22,dynamic_weight,0.7602205276489258,0.0,21114
NK,22,solve_ftapas_50,0.024531841278076172,0.0,23898
NK,4,dynamic_cost,5.888938903808594e-05,0.0,4733
NK,4,solve_ftapas_70,0.0003070831298828125,0.0,2476
ZKW,4,greedy_redux,7.104873657226562e-05,0.0,4740
ZKW,4,dynamic_weight,0.025978803634643555,0.0,4875
ZKW,4,greedy_simple,2.7894973754882812e-05,2815.0,4861
NK,22,dynamic_cost,0.0031211376190185547,0.0,10903
NK,15,solve_ftapas_50,0.004621267318725586,0.0,1274
NK,10,dynamic_cost,0.0014214515686035156,0.0,7835
ZKC,15,greedy_simple,4.124641418457031e-05,818.0,12964
NK,20,solve_ftapas_70,0.007085561752319336,0.0,21621
ZKW,4,dynamic_cost,3.409385681152344e-05,0.0,4256
ZKW,15,solve_ftapas_50,0.0016100406646728516,444.0,11384
ZKC,22,dynamic_weight,1.6874523162841797,0.0,22595
ZKC,20,solve_ftapas_50,0.012438058853149414,31.0,18372
NK,20,dynamic_cost,0.01430964469909668,0.0,9282
ZKC,10,solve_ftapas_50,0.0030145645141601562,116.0,7719
ZKC,15,branch_bound,0.07993245124816895,0.0,14024
NK,20,dynamic_weight,0.5777506828308105,0.0,21006
ZKC,4,solve_ftapas_15,0.0005366802215576172,0.0,4051
ZKC,4,solve_ftapas_15,0.0004127025604248047,0.0,2892
ZKW,4,dynamic_cost,5.4836273193359375e-05,0.0,5931
ZKC,27,dynamic_cost,0.05097770690917969,0.0,28025
ZKC,15,solve_ftapas_70,0.0037686824798583984,77.0,13992
ZKC,10,branch_bound,0.0016829967498779297,0.0,6515
NK,22,solve_ftapas_70,0.00903463363647461,0.0,13211
ZKC,15,solve_ftapas_70,0.003464937210083008,101.0,12801
ZKC,22,greedy_simple,5.555152893066406e-05,547.0,20311
ZKW,10,solve_ftapas_30,0.0022208690643310547,0.0,2014
ZKC,15,solve_ftapas_30,0.0075948238372802734,13.0,11283
ZKW,4,dynamic_cost,3.314018249511719e-05,0.0,2835
NK,20,solve_ftapas_50,0.010797739028930664,0.0,25698
NK,20,solve_ftapas_50,0.009504318237304688,0.0,24072
ZKC,20,greedy_simple,4.935264587402344e-05,1010.0,17992
ZKW,4,dynamic_cost,3.814697265625e-05,0.0,7740
ZKW,4,greedy_simple,2.2649765014648438e-05,169.0,3668
NK,25,solve_ftapas_30,0.03833460807800293,0.0,27043
ZKW,4,dynamic_weight,0.04639911651611328,0.0,14721
ZKW,4,solve_ftapas_50,0.00032973289489746094,0.0,1784
ZKC,27,dynamic_weight,2.598574638366699,0.0,28104
NK,20,solve_ftapas_15,0.03672361373901367,0.0,26743
ZKW,25,branch_bound,0.0022230148315429688,0.0,2639
ZKW,27,branch_bound,0.0007047653198242188,0.0,5493
NK,25,solve_ftapas_70,0.01591038703918457,0.0,19189
NK,15,solve_ftapas_15,0.024538278579711914,0.0,18215
NK,25,branch_bound,0.02221083641052246,0.0,21297
NK,27,solve_ftapas_70,0.0205080509185791,0.0,28858
ZKC,15,greedy_simple,4.482269287109375e-05,782.0,10457
NK,25,solve_ftapas_15,0.1112363338470459,0.0,23778
ZKC,27,dynamic_cost,0.08352327346801758,0.0,25764
ZKC,25,greedy_redux,8.988380432128906e-05,1378.0,23987
ZKC,4,dynamic_weight,0.03109264373779297,0.0,3427
NK,27,solve_ftapas_15,0.14583325386047363,0.0,26732
ZKW,4,solve_ftapas_70,0.0002741813659667969,51216.0,51216
NK,25,dynamic_weight,0.8013510704040527,0.0,15007
NK,22,solve_ftapas_50,0.031373023986816406,150.0,32464
ZKW,10,solve_ftapas_70,0.0012230873107910156,0.0,2528
ZKW,20,solve_ftapas_15,0.0360262393951416,0.0,4853
ZKC,4,greedy_simple,2.9802322387695312e-05,0.0,1245
NK,4,greedy_redux,2.6941299438476562e-05,0.0,1185
ZKW,4,solve_ftapas_15,0.0004456043243408203,0.0,9660
ZKC,15,solve_ftapas_30,0.014883756637573242,33.0,13306
ZKC,10,greedy_simple,3.24249267578125e-05,1246.0,7960
NK,27,dynamic_weight,1.2912042140960693,0.0,13563
ZKC,22,greedy_redux,4.5299530029296875e-05,1105.0,20705
NK,15,solve_ftapas_70,0.003364086151123047,0.0,17315
NK,25,dynamic_weight,0.8134028911590576,0.0,23713
ZKC,25,greedy_simple,5.936622619628906e-05,276.0,25438
NK,15,dynamic_weight,0.4279360771179199,0.0,9233
NK,10,dynamic_cost,0.00024628639221191406,0.0,3071
ZKC,20,solve_ftapas_50,0.023198604583740234,44.0,18152
ZKC,20,dynamic_weight,0.41956448554992676,0.0,13566
ZKC,4,branch_bound,5.6743621826171875e-05,0.0,2203
ZKC,20,greedy_redux,3.910064697265625e-05,1407.0,19217
ZKC,27,solve_ftapas_15,0.09222626686096191,9.0,23614
ZKC,25,greedy_redux,4.3392181396484375e-05,240.0,20230
NK,22,dynamic_weight,0.6366357803344727,0.0,18279
NK,10,solve_ftapas_70,0.0008053779602050781,0.0,5100
NK,27,solve_ftapas_50,0.02120041847229004,3.0,26663
ZKC,4,greedy_simple,2.765655517578125e-05,0.0,4110
ZKC,20,solve_ftapas_15,0.035307884216308594,6.0,17622
NK,20,dynamic_cost,0.013725757598876953,0.0,16018
ZKC,4,dynamic_cost,4.1961669921875e-05,0.0,4587
NK,10,solve_ftapas_70,0.0011897087097167969,0.0,12664
NK,4,solve_ftapas_50,0.00028228759765625,0.0,3102
ZKC,20,dynamic_cost,0.2115323543548584,0.0,19768
ZKW,20,greedy_redux,6.127357482910156e-05,0.0,6872
ZKC,10,solve_ftapas_70,0.002568960189819336,49.0,10887
ZKW,4,greedy_simple,2.1457672119140625e-05,685.0,3845
NK,27,solve_ftapas_70,0.03296828269958496,0.0,14466
ZKC,4,greedy_redux,2.765655517578125e-05,0.0,2041
NK,27,greedy_simple,4.863739013671875e-05,513.0,19530
ZKW,4,dynamic_weight,0.0816957950592041,0.0,24388
ZKW,15,greedy_simple,2.3126602172851562e-05,2238.0,2984
ZKW,4,solve_ftapas_50,0.0001780986785888672,0.0,5017
NK,15,branch_bound,0.00020694732666015625,0.0,18416
ZKC,22,solve_ftapas_50,0.014452934265136719,0.0,18390
ZKC,22,greedy_redux,3.552436828613281e-05,220.0,21831
ZKC,15,branch_bound,0.06125831604003906,0.0,13655
NK,10,dynamic_weight,0.07945585250854492,0.0,2305
ZKC,25,dynamic_weight,2.005415678024292,0.0,23289
ZKC,10,greedy_simple,5.817413330078125e-05,1723.0,8930
ZKC,15,solve_ftapas_50,0.009998559951782227,0.0,14153
ZKC,15,branch_bound,0.045318603515625,0.0,11813
NK,4,dynamic_cost,0.00014162063598632812,0.0,5574
ZKC,25,greedy_simple,9.274482727050781e-05,484.0,21923
ZKC,25,greedy_redux,6.771087646484375e-05,468.0,26770
ZKC,25,solve_ftapas_30,0.07324099540710449,23.0,23071
NK,20,solve_ftapas_15,0.06141781806945801,0.0,23081
NK,10,solve_ftapas_50,0.0028357505798339844,0.0,7426
ZKC,25,dynamic_weight,1.0559306144714355,0.0,23842
ZKC,27,solve_ftapas_50,0.05542492866516113,17.0,24032
NK,25,solve_ftapas_70,0.03675055503845215,0.0,22206
NK,27,solve_ftapas_15,0.1008448600769043,7.0,29646
NK,20,greedy_simple,5.0067901611328125e-05,419.0,20560
ZKC,22,solve_ftapas_50,0.015067577362060547,39.0,19708
NK,15,greedy_redux,5.221366882324219e-05,0.0,18150
NK,10,solve_ftapas_15,0.003469228744506836,0.0,7983
ZKW,4,branch_bound,9.393692016601562e-05,0.0,5730
ZKC,4,branch_bound,0.00016117095947265625,0.0,3281
NK,25,solve_ftapas_50,0.04392075538635254,0.0,24724
NK,27,greedy_redux,0.00011134147644042969,0.0,22597
ZKC,15,greedy_simple,3.933906555175781e-05,593.0,14906
NK,4,solve_ftapas_70,0.00029754638671875,0.0,1664
NK,15,solve_ftapas_15,0.019177913665771484,0.0,14687
NK,25,solve_ftapas_50,0.043932437896728516,0.0,31174
NK,22,greedy_redux,7.677078247070312e-05,337.0,17095
NK,27,branch_bound,2.5321481227874756,0.0,28789
NK,27,greedy_redux,7.343292236328125e-05,0.0,16294
ZKW,4,dynamic_cost,3.528594970703125e-05,0.0,1683
NK,4,branch_bound,0.00011420249938964844,0.0,4071
NK,4,greedy_redux,2.9087066650390625e-05,187.0,4656
NK,20,greedy_redux,6.175041198730469e-05,10.0,23883
ZKC,20,solve_ftapas_30,0.03600287437438965,0.0,18544
